iter,current_fitness,new_fitness
0,1041.4699999999998
1,1041.4699999999998
2,1041.4699999999998
3,1041.4699999999998
4,1041.4699999999998
5,1041.4699999999998
6,997.6899999999997
7,997.6899999999997
8,997.6899999999997
9,997.6899999999997
10,997.6899999999997
11,997.6899999999996
12,997.6899999999996
13,997.6899999999996
14,997.6899999999996
15,997.6899999999996
16,997.6899999999996
17,997.6899999999996
18,997.6899999999996
19,997.6899999999996
20,997.6899999999996
21,997.6899999999996
22,997.6899999999996
23,862.6899999999996
24,862.6899999999996
25,862.6899999999996
26,862.6899999999996
27,862.6899999999996
28,862.6899999999996
29,862.6899999999996
30,862.6899999999996
31,862.6899999999996
32,862.6899999999996
33,862.6899999999996
34,862.6899999999996
35,862.6899999999996
36,862.6899999999996
37,862.6899999999996
38,862.6899999999996
39,862.6899999999996
40,862.6899999999996
41,862.6899999999996
42,862.6899999999996
43,862.6899999999996
44,862.6899999999996
45,862.6899999999996
46,862.6899999999996
47,862.6899999999996
48,443.0399999999999
49,443.0399999999999
50,443.0399999999999
51,443.0399999999999
52,443.0399999999999
53,443.0399999999999
54,443.0399999999999
55,443.0399999999999
56,443.0399999999999
57,443.0399999999999
58,443.0399999999999
59,443.0399999999999
60,443.0399999999999
61,443.0399999999999
62,443.0399999999999
63,443.0399999999999
64,443.0399999999999
65,443.0399999999999
66,443.0399999999999
67,443.0399999999999
68,443.0399999999999
69,443.0399999999999
70,443.0399999999999
71,443.0399999999999
72,443.0399999999999
73,443.0399999999999
74,443.0399999999999
75,443.0399999999999
76,443.0399999999999
77,443.0399999999999
78,443.0399999999999
79,443.0399999999999
80,443.0399999999999
81,443.0399999999999
82,443.0399999999999
83,443.0399999999999
84,443.0399999999999
85,443.0399999999999
86,443.0399999999999
87,443.0399999999999
88,443.0399999999999
89,443.0399999999999
90,443.0399999999999
91,443.0399999999999
92,443.0399999999999
93,443.0399999999999
94,443.0399999999999
95,443.0399999999999
96,443.0399999999999
97,443.0399999999999
98,443.0399999999999
99,443.0399999999999
100,443.0399999999999
101,443.0399999999999
102,443.0399999999999
103,443.0399999999999
104,443.0399999999999
105,443.0399999999999
106,443.0399999999999
107,443.0399999999999
108,443.0399999999999
109,443.0399999999999
110,443.0399999999999
111,443.0399999999999
112,443.0399999999999
113,443.0399999999999
114,443.0399999999999
115,443.0399999999999
116,443.0399999999999
117,443.0399999999999
118,443.0399999999999
119,443.0399999999999
120,443.0399999999999
121,443.0399999999999
122,443.0399999999999
123,443.0399999999999
124,443.0399999999999
125,443.0399999999999
126,443.0399999999999
127,443.0399999999999
128,443.0399999999999
129,443.0399999999999
130,443.0399999999999
131,443.0399999999999
132,443.0399999999999
133,443.0399999999999
134,443.0399999999999
135,443.0399999999999
136,443.0399999999999
137,443.0399999999999
138,443.0399999999999
139,443.0399999999999
140,443.0399999999999
141,443.0399999999999
142,443.0399999999999
143,443.0399999999999
144,443.0399999999999
145,443.0399999999999
146,443.0399999999999
147,443.0399999999999
148,443.0399999999999
149,443.0399999999999
150,443.0399999999999
151,443.0399999999999
152,443.0399999999999
153,443.0399999999999
154,443.0399999999999
155,443.0399999999999
156,443.0399999999999
157,443.0399999999999
158,443.0399999999999
159,443.0399999999999
160,443.0399999999999
161,443.0399999999999
162,443.0399999999999
163,443.0399999999999
164,443.0399999999999
165,443.0399999999999
166,443.0399999999999
167,443.0399999999999
168,443.0399999999999
169,443.0399999999999
170,443.0399999999999
171,443.0399999999999
172,443.0399999999999
173,443.0399999999999
174,443.0399999999999
175,443.0399999999999
176,443.0399999999999
177,443.0399999999999
178,443.0399999999999
179,443.0399999999999
180,443.0399999999999
181,443.0399999999999
182,443.0399999999999
183,443.0399999999999
184,443.0399999999999
185,443.0399999999999
186,443.0399999999999
187,443.0399999999999
188,443.0399999999999
189,443.0399999999999
190,443.0399999999999
191,443.0399999999999
192,443.0399999999999
193,443.0399999999999
194,443.0399999999999
195,443.0399999999999
196,443.0399999999999
197,443.0399999999999
198,443.0399999999999
199,443.0399999999999
200,443.0399999999999
201,443.0399999999999
202,443.0399999999999
203,443.0399999999999
204,443.0399999999999
205,443.0399999999999
206,443.0399999999999
207,443.0399999999999
208,443.0399999999999
209,443.0399999999999
210,443.0399999999999
211,443.0399999999999
212,443.0399999999999
213,443.0399999999999
214,443.0399999999999
215,443.0399999999999
216,443.0399999999999
217,443.0399999999999
218,443.0399999999999
219,443.0399999999999
220,443.0399999999999
221,443.0399999999999
222,443.0399999999999
223,443.0399999999999
224,443.0399999999999
225,443.0399999999999
226,443.0399999999999
227,443.0399999999999
228,443.0399999999999
229,443.0399999999999
230,443.0399999999999
231,443.0399999999999
232,443.0399999999999
233,443.0399999999999
234,443.0399999999999
235,443.0399999999999
236,443.0399999999999
237,443.0399999999999
238,443.0399999999999
239,443.0399999999999
240,443.0399999999999
241,443.0399999999999
242,443.0399999999999
243,443.0399999999999
244,443.0399999999999
245,443.0399999999999
246,443.0399999999999
247,443.0399999999999
248,443.0399999999999
249,443.0399999999999
250,443.0399999999999
251,443.0399999999999
252,443.0399999999999
253,443.0399999999999
254,443.0399999999999
255,443.0399999999999
256,443.0399999999999
257,443.0399999999999
258,443.0399999999999
259,443.0399999999999
260,443.0399999999999
261,443.0399999999999
262,443.0399999999999
263,443.0399999999999
264,443.0399999999999
265,443.0399999999999
266,443.0399999999999
267,443.0399999999999
268,443.0399999999999
269,443.0399999999999
270,443.0399999999999
271,443.0399999999999
272,443.0399999999999
273,443.0399999999999
274,443.0399999999999
275,443.0399999999999
276,443.0399999999999
277,443.0399999999999
278,443.0399999999999
279,443.0399999999999
280,443.0399999999999
281,443.0399999999999
282,443.0399999999999
283,443.0399999999999
284,443.0399999999999
285,443.0399999999999
286,443.0399999999999
287,443.0399999999999
288,443.0399999999999
289,443.0399999999999
290,443.0399999999999
291,443.0399999999999
292,443.0399999999999
293,443.0399999999999
294,443.0399999999999
295,443.0399999999999
296,443.0399999999999
297,443.0399999999999
298,443.0399999999999
299,443.0399999999999
300,443.0399999999999
301,443.0399999999999
302,443.0399999999999
303,443.0399999999999
304,443.0399999999999
305,443.0399999999999
306,443.0399999999999
307,443.0399999999999
308,443.0399999999999
309,443.0399999999999
310,443.0399999999999
311,443.0399999999999
312,443.0399999999999
313,443.0399999999999
314,443.0399999999999
315,443.0399999999999
316,443.0399999999999
317,443.0399999999999
318,443.0399999999999
319,443.0399999999999
320,443.0399999999999
321,443.0399999999999
322,443.0399999999999
323,443.0399999999999
324,443.0399999999999
325,443.0399999999999
326,443.0399999999999
327,443.0399999999999
328,443.0399999999999
329,443.0399999999999
330,443.0399999999999
331,443.0399999999999
332,443.0399999999999
333,443.0399999999999
334,443.0399999999999
335,443.0399999999999
336,443.0399999999999
337,443.0399999999999
338,443.0399999999999
339,443.0399999999999
340,443.0399999999999
341,443.0399999999999
342,443.0399999999999
343,443.0399999999999
344,443.0399999999999
345,443.0399999999999
346,443.0399999999999
347,443.0399999999999
348,443.0399999999999
349,443.0399999999999
350,443.0399999999999
351,443.0399999999999
352,443.0399999999999
353,443.0399999999999
354,443.0399999999999
355,443.0399999999999
356,443.0399999999999
357,443.0399999999999
358,443.0399999999999
359,443.0399999999999
360,443.0399999999999
361,443.0399999999999
362,443.0399999999999
363,443.0399999999999
364,443.0399999999999
365,443.0399999999999
366,443.0399999999999
367,443.0399999999999
368,443.0399999999999
369,443.0399999999999
370,443.0399999999999
371,443.0399999999999
372,443.0399999999999
373,443.0399999999999
374,443.0399999999999
375,443.0399999999999
376,443.0399999999999
377,443.0399999999999
378,443.0399999999999
379,443.0399999999999
380,443.0399999999999
381,443.0399999999999
382,443.0399999999999
383,443.0399999999999
384,443.0399999999999
385,443.0399999999999
386,443.0399999999999
387,443.0399999999999
388,443.0399999999999
389,443.0399999999999
390,443.0399999999999
391,443.0399999999999
392,443.0399999999999
393,443.0399999999999
394,443.0399999999999
395,443.0399999999999
396,443.0399999999999
397,443.0399999999999
398,443.0399999999999
399,443.0399999999999
400,443.0399999999999
401,443.0399999999999
402,443.0399999999999
403,443.0399999999999
404,443.0399999999999
405,443.0399999999999
406,443.0399999999999
407,443.0399999999999
408,443.0399999999999
409,443.0399999999999
410,443.0399999999999
411,443.0399999999999
412,443.0399999999999
413,443.0399999999999
414,443.0399999999999
415,443.0399999999999
416,443.0399999999999
417,443.0399999999999
418,443.0399999999999
419,443.0399999999999
420,443.0399999999999
421,443.0399999999999
422,443.0399999999999
423,443.0399999999999
424,443.0399999999999
425,443.0399999999999
426,443.0399999999999
427,443.0399999999999
428,443.0399999999999
429,443.0399999999999
430,443.0399999999999
431,443.0399999999999
432,443.0399999999999
433,443.0399999999999
434,443.0399999999999
435,443.0399999999999
436,443.0399999999999
437,443.0399999999999
438,443.0399999999999
439,443.0399999999999
440,443.0399999999999
441,443.0399999999999
442,443.0399999999999
443,443.0399999999999
444,443.0399999999999
445,443.0399999999999
446,443.0399999999999
447,443.0399999999999
