iter,current_fitness,new_fitness
507,308.03999999999996,443.03999999999996
508,308.03999999999996,443.03999999999996
509,308.03999999999996,443.03999999999996
510,308.03999999999996,308.03999999999996
511,308.03999999999996,443.03999999999996
512,308.03999999999996,443.03999999999996
513,308.03999999999996,443.03999999999996
514,308.03999999999996,443.04
515,308.03999999999996,308.03999999999996
516,308.03999999999996,443.04
517,308.03999999999996,443.03999999999996
518,308.03999999999996,578.04
519,308.03999999999996,578.04
520,308.03999999999996,443.03999999999996
521,308.03999999999996,443.0399999999999
522,308.03999999999996,443.03999999999996
523,308.03999999999996,443.0399999999999
524,308.03999999999996,443.03999999999996
525,308.03999999999996,308.03999999999996
526,308.03999999999996,443.03999999999996
527,308.03999999999996,443.03999999999996
528,308.03999999999996,578.04
529,308.03999999999996,443.03999999999996
530,308.03999999999996,443.03999999999996
531,308.03999999999996,578.04
532,308.03999999999996,443.03999999999996
533,308.03999999999996,578.04
534,308.03999999999996,443.0399999999999
535,308.03999999999996,443.0399999999999
536,308.03999999999996,443.03999999999996
537,308.03999999999996,578.04
538,308.03999999999996,578.04
539,308.03999999999996,443.03999999999996
540,308.03999999999996,308.03999999999996
541,308.03999999999996,578.04
542,308.03999999999996,443.0399999999999
543,308.03999999999996,443.0399999999999
544,308.03999999999996,173.03999999999996
545,173.03999999999996,308.03999999999996
546,173.03999999999996,308.03999999999996
547,173.03999999999996,308.03999999999996
548,173.03999999999996,173.03999999999996
549,173.03999999999996,308.03999999999996
550,173.03999999999996,308.03999999999996
551,173.03999999999996,443.0399999999999
552,173.03999999999996,443.03999999999996
553,173.03999999999996,443.03999999999996
554,173.03999999999996,443.03999999999996
555,173.03999999999996,443.03999999999996
556,173.03999999999996,308.03999999999996
557,173.03999999999996,443.03999999999996
558,173.03999999999996,443.03999999999996
559,173.03999999999996,443.03999999999996
560,173.03999999999996,308.03999999999996
561,173.03999999999996,308.03999999999996
562,173.03999999999996,308.03999999999996
563,173.03999999999996,308.03999999999996
564,173.03999999999996,443.03999999999996
565,173.03999999999996,443.0399999999999
566,173.03999999999996,308.03999999999996
567,173.03999999999996,308.03999999999996
568,173.03999999999996,443.03999999999996
569,173.03999999999996,443.03999999999996
570,173.03999999999996,308.03999999999996
571,173.03999999999996,443.03999999999996
572,173.03999999999996,308.03999999999996
573,173.03999999999996,308.03999999999996
574,173.03999999999996,443.03999999999996
575,173.03999999999996,308.03999999999996
576,173.03999999999996,443.03999999999996
577,173.03999999999996,308.04
578,173.03999999999996,308.03999999999996
579,173.03999999999996,443.03999999999996
580,173.03999999999996,308.04
581,173.03999999999996,308.03999999999996
582,173.03999999999996,308.03999999999996
583,173.03999999999996,308.03999999999996
584,173.03999999999996,443.0399999999999
585,173.03999999999996,443.03999999999996
586,173.03999999999996,308.03999999999996
587,173.03999999999996,308.03999999999996
588,173.03999999999996,308.03999999999996
589,173.03999999999996,308.03999999999996
590,173.03999999999996,443.03999999999996
591,173.03999999999996,308.03999999999996
592,173.03999999999996,308.03999999999996
593,173.03999999999996,308.03999999999996
594,173.03999999999996,308.03999999999996
595,173.03999999999996,308.03999999999996
596,173.03999999999996,308.03999999999996
597,173.03999999999996,443.0399999999999
598,173.03999999999996,443.03999999999996
599,173.03999999999996,443.03999999999996
600,173.03999999999996,308.03999999999996
601,173.03999999999996,308.0399999999999
602,173.03999999999996,308.03999999999996
603,173.03999999999996,308.03999999999996
604,173.03999999999996,443.03999999999996
605,173.03999999999996,308.03999999999996
606,173.03999999999996,308.03999999999996
607,173.03999999999996,308.03999999999996
608,173.03999999999996,308.03999999999996
609,173.03999999999996,308.03999999999996
610,173.03999999999996,308.03999999999996
611,173.03999999999996,443.04
612,173.03999999999996,308.03999999999996
613,173.03999999999996,308.03999999999996
614,173.03999999999996,308.03999999999996
615,173.03999999999996,308.03999999999996
616,173.03999999999996,308.03999999999996
617,173.03999999999996,443.03999999999996
618,173.03999999999996,308.03999999999996
619,173.03999999999996,308.03999999999996
620,173.03999999999996,308.0399999999999
621,173.03999999999996,308.03999999999996
622,173.03999999999996,443.03999999999996
623,173.03999999999996,443.0399999999999
624,173.03999999999996,308.03999999999996
625,173.03999999999996,308.03999999999996
626,173.03999999999996,308.03999999999996
627,173.03999999999996,308.03999999999996
628,173.03999999999996,308.03999999999996
629,173.03999999999996,308.03999999999996
630,173.03999999999996,308.03999999999996
631,173.03999999999996,308.03999999999996
632,173.03999999999996,443.03999999999996
633,173.03999999999996,443.03999999999996
634,173.03999999999996,308.03999999999996
635,173.03999999999996,443.03999999999996
636,173.03999999999996,308.03999999999996
637,173.03999999999996,173.03999999999996
638,173.03999999999996,308.03999999999996
639,173.03999999999996,308.03999999999996
640,173.03999999999996,443.03999999999996
641,173.03999999999996,308.03999999999996
642,173.03999999999996,308.03999999999996
643,173.03999999999996,308.03999999999996
644,173.03999999999996,308.03999999999996
645,173.03999999999996,308.03999999999996
646,173.03999999999996,308.03999999999996
647,173.03999999999996,308.03999999999996
648,173.03999999999996,443.0399999999999
649,173.03999999999996,308.03999999999996
650,173.03999999999996,443.03999999999996
651,173.03999999999996,308.03999999999996
652,173.03999999999996,308.03999999999996
653,173.03999999999996,443.03999999999996
654,173.03999999999996,308.03999999999996
655,173.03999999999996,443.03999999999996
656,173.03999999999996,308.03999999999996
657,173.03999999999996,308.03999999999996
658,173.03999999999996,443.04
659,173.03999999999996,443.03999999999996
660,173.03999999999996,443.0399999999999
661,173.03999999999996,308.03999999999996
662,173.03999999999996,443.03999999999996
663,173.03999999999996,308.03999999999996
664,173.03999999999996,308.03999999999996
665,173.03999999999996,443.03999999999996
666,173.03999999999996,308.03999999999996
667,173.03999999999996,173.04000000000002
668,173.03999999999996,443.03999999999996
669,173.03999999999996,443.03999999999985
670,173.03999999999996,308.03999999999996
671,173.03999999999996,308.03999999999996
672,173.03999999999996,308.03999999999996
673,173.03999999999996,308.03999999999996
674,173.03999999999996,308.03999999999996
675,173.03999999999996,308.03999999999996
676,173.03999999999996,443.0399999999999
677,173.03999999999996,308.03999999999996
678,173.03999999999996,308.03999999999996
679,173.03999999999996,443.03999999999996
680,173.03999999999996,443.03999999999996
681,173.03999999999996,308.03999999999996
682,173.03999999999996,443.03999999999996
683,173.03999999999996,308.03999999999996
684,173.03999999999996,443.03999999999996
685,173.03999999999996,443.0399999999999
686,173.03999999999996,308.03999999999996
687,173.03999999999996,308.03999999999996
688,173.03999999999996,443.0399999999999
689,173.03999999999996,308.03999999999996
690,173.03999999999996,308.03999999999996
691,173.03999999999996,308.03999999999996
692,173.03999999999996,308.03999999999996
693,173.03999999999996,308.03999999999996
694,173.03999999999996,443.03999999999996
695,173.03999999999996,443.03999999999996
696,173.03999999999996,308.03999999999996
697,173.03999999999996,443.04
698,173.03999999999996,308.03999999999996
699,173.03999999999996,443.03999999999996
700,173.03999999999996,443.03999999999996
701,173.03999999999996,308.03999999999996
702,173.03999999999996,308.03999999999996
703,173.03999999999996,308.03999999999996
704,173.03999999999996,443.03999999999996
705,173.03999999999996,308.03999999999996
706,173.03999999999996,308.03999999999996
707,173.03999999999996,308.03999999999996
708,173.03999999999996,443.03999999999996
709,173.03999999999996,308.03999999999996
710,173.03999999999996,308.03999999999996
711,173.03999999999996,443.0399999999999
712,173.03999999999996,443.03999999999996
713,173.03999999999996,578.04
714,173.03999999999996,308.03999999999996
715,173.03999999999996,308.04
716,173.03999999999996,308.03999999999996
717,173.03999999999996,443.03999999999996
718,173.03999999999996,443.03999999999996
719,173.03999999999996,308.03999999999996
720,173.03999999999996,308.03999999999996
721,173.03999999999996,308.0399999999999
722,173.03999999999996,308.03999999999996
723,173.03999999999996,308.03999999999996
724,173.03999999999996,443.03999999999996
725,173.03999999999996,308.0399999999999
726,173.03999999999996,443.03999999999996
727,173.03999999999996,308.03999999999996
728,173.03999999999996,308.03999999999996
729,173.03999999999996,443.0399999999999
730,173.03999999999996,443.0399999999999
731,173.03999999999996,308.04
732,173.03999999999996,308.04
733,173.03999999999996,308.03999999999996
734,173.03999999999996,308.03999999999996
735,173.03999999999996,443.03999999999996
736,173.03999999999996,443.03999999999996
737,173.03999999999996,308.03999999999996
738,173.03999999999996,308.03999999999996
739,173.03999999999996,173.03999999999996
740,173.03999999999996,443.03999999999996
741,173.03999999999996,308.03999999999996
742,173.03999999999996,308.03999999999996
743,173.03999999999996,308.03999999999996
744,173.03999999999996,443.03999999999996
745,173.03999999999996,308.04
746,173.03999999999996,308.03999999999996
747,173.03999999999996,308.03999999999996
748,173.03999999999996,443.0399999999999
749,173.03999999999996,308.03999999999996
750,173.03999999999996,308.0399999999999
751,173.03999999999996,443.0399999999999
752,173.03999999999996,308.03999999999996
753,173.03999999999996,443.03999999999996
754,173.03999999999996,308.03999999999996
755,173.03999999999996,443.0399999999999
756,173.03999999999996,308.03999999999996
757,173.03999999999996,308.03999999999996
758,173.03999999999996,308.03999999999996
759,173.03999999999996,443.03999999999996
760,173.03999999999996,443.03999999999996
761,173.03999999999996,308.03999999999996
762,173.03999999999996,443.03999999999996
763,173.03999999999996,443.0399999999999
764,173.03999999999996,308.03999999999996
765,173.03999999999996,308.03999999999996
766,173.03999999999996,443.03999999999996
767,173.03999999999996,443.0399999999999
768,173.03999999999996,443.0399999999999
769,173.03999999999996,443.03999999999996
770,173.03999999999996,308.03999999999996
771,173.03999999999996,443.0399999999999
772,173.03999999999996,308.03999999999996
773,173.03999999999996,308.03999999999996
774,173.03999999999996,308.03999999999996
775,173.03999999999996,308.03999999999996
776,173.03999999999996,308.03999999999996
777,173.03999999999996,308.03999999999996
778,173.03999999999996,308.03999999999996
779,173.03999999999996,308.03999999999996
780,173.03999999999996,308.03999999999996
781,173.03999999999996,308.04
782,173.03999999999996,308.03999999999996
783,173.03999999999996,308.03999999999996
784,173.03999999999996,308.03999999999996
785,173.03999999999996,443.03999999999996
786,173.03999999999996,443.0399999999999
787,173.03999999999996,308.03999999999996
788,173.03999999999996,308.03999999999996
789,173.03999999999996,578.0399999999998
790,173.03999999999996,308.04
791,173.03999999999996,308.03999999999996
792,173.03999999999996,308.03999999999996
793,173.03999999999996,308.03999999999996
794,173.03999999999996,443.03999999999996
795,173.03999999999996,308.0399999999999
796,173.03999999999996,308.0399999999999
797,173.03999999999996,308.03999999999996
798,173.03999999999996,308.03999999999996
799,173.03999999999996,443.03999999999996
800,173.03999999999996,308.0399999999999
801,173.03999999999996,308.0399999999999
802,173.03999999999996,308.03999999999996
803,173.03999999999996,308.03999999999996
804,173.03999999999996,308.03999999999996
805,173.03999999999996,173.03999999999996
806,173.03999999999996,443.03999999999996
807,173.03999999999996,308.0399999999999
808,173.03999999999996,443.0399999999999
809,173.03999999999996,308.0399999999999
