iter,current_fitness,new_fitness
0,1041.4699999999998
1,1041.4699999999998
2,1041.4699999999998
3,1041.4699999999998
4,1041.4699999999998
5,1041.4699999999998
6,1041.4699999999998
7,1041.4699999999998
8,1041.4699999999998
9,1041.4699999999998
10,1041.4699999999998
11,1041.4699999999998
12,1041.4699999999998
13,756.8200000000002
14,756.8200000000002
15,756.8200000000002
16,756.8200000000002
17,756.8200000000002
18,756.8200000000002
19,756.8200000000002
20,756.8200000000002
21,756.8200000000002
22,756.8200000000002
23,756.8200000000002
24,756.8200000000002
25,756.8200000000002
26,756.8200000000002
27,756.8200000000002
28,756.8200000000002
29,756.8200000000002
30,756.82
31,756.82
32,756.82
33,756.82
34,756.82
35,756.82
36,756.82
37,756.82
38,621.8200000000002
39,621.8200000000002
40,621.8200000000002
41,621.8200000000002
42,621.8200000000002
43,621.8200000000002
44,621.8200000000002
45,621.8200000000002
46,621.8200000000002
47,621.8200000000002
48,621.8200000000002
49,621.8200000000002
50,578.04
51,578.04
52,578.04
53,578.04
54,578.04
55,578.04
56,578.04
57,578.04
58,578.04
59,578.04
60,578.04
61,578.04
62,578.04
63,578.04
64,578.04
65,578.04
66,578.04
67,578.04
68,578.04
69,578.04
70,578.04
71,578.04
72,578.04
73,578.04
74,578.04
75,578.04
76,578.04
77,578.04
78,578.04
79,578.04
80,578.04
81,578.04
82,578.04
83,578.04
84,578.04
85,578.04
86,578.04
87,578.04
88,578.04
89,578.04
90,578.04
91,578.04
92,578.04
93,578.04
94,578.04
95,578.04
96,578.04
97,578.04
98,578.04
99,578.04
100,578.04
101,578.04
102,578.04
103,578.04
104,578.04
105,578.04
106,578.04
107,578.04
108,578.04
109,578.04
110,578.04
111,578.04
112,578.04
113,578.04
114,578.04
115,578.04
116,578.04
117,578.04
118,578.04
119,578.04
120,578.04
121,578.04
122,578.04
123,578.04
124,578.04
125,578.04
126,578.04
127,578.04
128,578.04
129,578.04
130,578.04
131,578.04
132,578.04
133,578.04
134,578.04
135,578.04
136,578.04
137,578.04
138,578.04
139,578.04
140,578.04
141,578.04
142,578.04
143,578.04
144,578.04
145,578.04
146,578.04
147,578.04
148,578.04
149,578.04
150,578.04
151,578.04
152,578.04
153,578.04
154,578.04
155,578.04
156,578.04
157,578.04
158,578.04
159,578.04
160,578.04
161,578.04
162,578.04
163,578.04
164,578.04
165,578.04
166,578.04
167,578.04
168,578.04
169,578.04
170,578.04
171,578.04
172,578.04
173,578.04
174,578.04
175,578.04
176,578.04
177,578.04
178,578.04
179,578.04
180,578.04
181,578.04
182,578.04
183,578.04
184,578.04
185,578.04
186,578.04
187,578.04
188,578.04
189,578.04
190,578.04
191,578.04
192,578.04
193,578.04
194,578.04
195,578.04
196,578.04
197,578.04
198,578.04
199,578.04
200,578.04
201,578.04
202,578.04
203,578.04
204,578.04
205,578.04
206,578.04
207,578.04
208,578.04
209,578.04
210,578.04
211,578.04
212,578.04
213,578.04
214,578.04
215,578.04
216,578.04
217,578.04
218,578.04
219,578.04
220,578.04
221,578.04
222,578.04
223,578.04
224,578.04
225,578.04
226,578.04
227,578.04
228,578.04
229,578.04
230,578.04
231,578.04
232,578.04
233,578.04
234,578.04
235,578.04
236,578.04
237,578.04
238,578.04
239,578.04
240,578.04
241,578.04
242,578.04
243,578.04
244,578.04
245,578.04
246,578.04
247,578.04
248,578.04
249,578.04
250,578.04
251,578.04
252,578.04
253,578.04
254,578.04
255,578.04
256,578.04
257,578.04
258,578.04
259,578.04
260,578.04
261,578.04
262,578.04
263,578.04
264,578.04
265,578.04
266,578.04
267,578.04
268,578.04
269,578.04
270,578.04
271,578.04
272,578.04
273,578.04
274,578.04
275,578.04
276,578.04
277,578.04
278,578.04
279,578.04
280,578.04
281,578.04
282,578.04
283,578.04
284,578.04
285,578.04
286,578.04
287,578.04
288,578.04
289,578.04
290,578.04
291,578.04
292,578.04
293,578.04
294,578.04
295,578.04
296,578.04
297,578.04
298,578.04
299,578.04
300,578.04
301,578.04
302,578.04
303,578.04
304,578.04
305,578.04
306,578.04
307,578.04
308,578.04
309,578.04
310,578.04
311,578.04
312,578.04
313,578.04
314,578.04
315,578.04
316,578.04
317,578.04
318,578.04
319,578.04
320,578.04
321,578.04
322,578.04
323,578.04
324,578.04
325,578.04
326,578.04
327,578.04
328,578.04
329,578.04
330,578.04
331,578.04
332,578.04
333,578.04
334,578.04
335,578.04
336,578.04
337,578.04
338,578.04
339,578.04
340,578.04
341,578.04
342,578.04
343,578.04
344,578.04
345,578.04
346,578.04
347,578.04
348,578.04
349,578.04
350,578.04
351,578.04
352,578.04
353,578.04
354,578.04
355,578.04
356,578.04
357,578.04
358,578.04
359,578.04
360,578.04
361,578.04
362,578.04
363,578.04
364,578.04
365,578.04
366,578.04
367,578.04
368,578.04
369,578.04
370,578.04
371,578.04
372,578.04
373,578.04
374,578.04
375,578.04
376,578.04
377,578.04
378,578.04
379,578.04
380,578.04
381,578.04
382,578.04
383,578.04
384,578.04
385,578.04
386,578.04
387,578.04
388,578.04
389,578.04
390,578.04
391,578.04
392,578.04
393,578.04
394,578.04
395,578.04
396,578.04
397,578.04
398,578.04
399,578.04
400,578.04
401,578.04
402,578.04
403,578.04
404,578.04
405,578.04
406,578.04
407,578.04
408,578.04
409,578.04
410,578.04
411,578.04
412,578.04
413,578.04
414,578.04
415,578.04
416,578.04
417,578.04
418,578.04
419,578.04
420,578.04
421,578.04
422,578.04
423,578.04
424,578.04
425,578.04
426,578.04
427,578.04
428,578.04
429,578.04
430,578.04
431,578.04
432,578.04
433,578.04
434,578.04
435,578.04
436,578.04
437,578.04
438,578.04
439,578.04
440,578.04
441,578.04
442,578.04
443,578.04
444,578.04
445,578.04
446,578.04
447,578.04
448,578.04
449,578.04
450,578.04
451,578.04
452,578.04
453,578.04
454,578.04
455,578.04
456,578.04
457,578.04
458,578.04
459,578.04
460,578.04
461,578.04
462,578.04
463,578.04
464,578.04
465,578.04
466,578.04
467,578.04
468,578.04
469,578.04
470,578.04
471,578.04
472,578.04
473,578.04
474,578.04
475,578.04
476,578.04
477,578.04
478,578.04
479,578.04
480,578.04
481,578.04
482,578.04
483,578.04
484,578.04
485,578.04
486,578.04
487,578.04
488,578.04
489,578.04
490,578.04
491,578.04
492,578.04
493,578.04
494,578.04
495,578.04
496,578.04
497,578.04
498,578.04
499,578.04
500,578.04
501,578.04
502,578.04
503,578.04
504,578.04
505,578.04
506,578.04
507,578.04
508,578.04
509,578.04
510,578.04
511,578.04
512,578.04
513,578.04
514,578.04
515,578.04
516,578.04
517,578.04
518,578.04
519,578.04
520,578.04
521,578.04
522,578.04
523,578.04
524,578.04
525,578.04
526,578.04
527,578.04
528,578.04
529,578.04
530,578.04
531,578.04
532,578.04
533,578.04
534,578.04
535,578.04
536,578.04
537,578.04
538,578.04
539,578.04
540,578.04
541,578.04
542,578.04
543,578.04
544,578.04
545,578.04
546,578.04
547,578.04
548,578.04
549,578.04
550,578.04
551,578.04
552,578.04
553,578.04
554,578.04
555,578.04
556,578.04
557,578.04
558,578.04
559,578.04
560,578.04
561,578.04
562,578.04
563,578.04
564,578.04
565,578.04
566,578.04
567,578.04
568,578.04
569,578.04
570,578.04
571,578.04
572,578.04
573,578.04
574,578.04
575,578.04
576,578.04
577,578.04
578,578.04
579,578.04
580,578.04
581,578.04
582,578.04
583,578.04
584,578.04
585,578.04
586,578.04
587,578.04
588,578.04
589,578.04
590,578.04
591,578.04
592,578.04
593,578.04
594,578.04
595,578.04
596,578.04
597,578.04
598,578.04
599,578.04
600,578.04
601,578.04
602,578.04
603,578.04
604,578.04
605,578.04
606,578.04
607,578.04
608,578.04
609,578.04
610,578.04
611,578.04
612,578.04
613,578.04
614,578.04
615,578.04
616,578.04
617,578.04
618,578.04
619,578.04
620,578.04
621,578.04
622,578.04
623,578.04
624,578.04
625,578.04
626,578.04
627,578.04
628,578.04
629,578.04
630,578.04
631,578.04
632,578.04
633,578.04
634,578.04
635,578.04
636,578.04
637,578.04
638,578.04
639,578.04
640,578.04
641,578.04
642,578.04
643,578.04
644,578.04
645,578.04
646,578.04
647,578.04
648,578.04
649,578.04
650,578.04
651,578.04
652,578.04
653,578.04
654,578.04
655,578.04
656,578.04
657,578.04
658,578.04
659,578.04
660,578.04
661,578.04
662,578.04
663,578.04
664,578.04
665,578.04
666,578.04
667,578.04
668,578.04
669,578.04
670,578.04
671,578.04
672,578.04
673,578.04
674,578.04
675,578.04
676,578.04
677,578.04
678,578.04
679,578.04
680,578.04
681,578.04
682,578.04
683,578.04
684,578.04
685,578.04
686,578.04
687,578.04
688,578.04
689,578.04
690,578.04
691,578.04
692,578.04
693,578.04
694,578.04
695,578.04
696,578.04
697,578.04
698,578.04
699,578.04
700,578.04
701,578.04
702,578.04
703,578.04
704,578.04
705,578.04
706,578.04
707,578.04
708,578.04
709,578.04
710,578.04
711,578.04
712,578.04
713,578.04
714,578.04
715,578.04
716,578.04
717,578.04
